Family ID	0.0432875	0.531896	2.42482	
99	1.79654e-38	2.09642e-22	1.50118e-18	
100	1.88123e-32	5.61577e-20	5.12184e-18	
101	2.39099e-72	1.73175e-43	1.90068e-30	
102	2.11602e-31	9.22439e-21	3.41406e-18	
103	3.31115e-75	1.55187e-39	4.64386e-26	
104	3.11634e-30	4.77387e-20	8.40095e-18	
105	5.23404e-101	6.98377e-45	9.4774e-25	
106	3.14782e-22	5.65691e-16	1.72899e-16	
107	3.93953e-26	6.03224e-19	1.88084e-17	
108	1.45922e-37	6.02124e-23	5.75681e-19	
109	9.24986e-108	9.39128e-45	5.38187e-24	
110	1.5362e-42	4.25196e-22	5.65904e-18	
111	7.694e-20	4.98373e-16	2.0145e-16	
112	1.14083e-34	3.49199e-22	1.22182e-18	
113	4.7649e-27	4.5114e-18	5.62612e-17	
114	7.14776e-33	9.51549e-21	8.29108e-18	
115	3.46052e-71	6.54608e-37	7.875e-24	
116	1.85819e-71	8.53845e-33	1.22437e-21	
117	1.3412e-46	1.4113e-25	2.7709e-19	
118	6.6877e-54	1.7502e-31	1.57362e-23	
119	1.21761e-128	1.13142e-61	2.64641e-32	
120	7.27859e-44	4.09917e-23	3.67021e-18	
121	9.45673e-23	5.9133e-18	4.9512e-17	
122	1.69909e-71	1.45773e-34	3.20101e-22	
123	1.12835e-22	4.40429e-17	4.46255e-16	
124	7.52305e-25	2.09572e-16	8.53971e-16	
125	1.44801e-151	1.87875e-69	1.20488e-34	
126	3.17379e-19	5.36049e-15	1.37963e-15	
128	7.42411e-20	1.45444e-16	5.62045e-16	
129	7.04655e-31	1.72045e-18	1.60656e-16	
130	7.37924e-50	1.61342e-29	6.2453e-22	
131	4.37172e-18	1.26919e-14	3.15622e-15	
132	9.85756e-16	7.10786e-15	3.00512e-15	
133	3.35936e-154	7.24005e-77	4.68927e-41	
134	8.23727e-15	8.05089e-14	5.60503e-15	
135	8.48494e-19	6.8597e-15	4.06955e-15	
136	6.60628e-18	6.10165e-15	3.00279e-15	
137	8.81062e-25	3.64382e-18	1.46573e-16	
138	1.03191e-120	1.0813e-57	5.32262e-33	
139	2.56034e-19	4.31582e-16	9.20066e-16	
140	4.35104e-25	2.39614e-18	1.58502e-16	
141	1.7832e-26	7.90983e-18	4.10273e-16	
142	3.67162e-41	4.61093e-21	2.92913e-16	
143	6.48216e-22	5.18634e-16	1.99402e-15	
144	4.06424e-15	5.80757e-14	6.81535e-15	
145	1.05971e-111	5.6377e-67	2.31743e-45	
146	1.72079e-160	1.99776e-87	5.4827e-54	
147	9.68584e-27	4.68144e-18	3.90005e-16	
148	2.11965e-30	2.2495e-19	7.64749e-17	
149	1.776e-25	3.63329e-17	7.58436e-16	
150	5.46848e-61	4.55258e-30	7.80645e-20	
151	2.0181e-14	2.58097e-13	1.8133e-14	
152	7.03387e-20	7.81022e-15	7.658e-15	
153	9.94674e-31	7.10944e-19	2.42631e-16	
154	4.46053e-13	2.1388e-13	1.99639e-14	
155	9.36418e-118	1.0047e-59	6.97593e-34	
156	4.46053e-13	2.1388e-13	1.99639e-14	
157	5.57173e-34	7.12929e-21	5.17965e-17	
158	2.68015e-15	3.87698e-13	2.85528e-14	
159	4.89663e-22	8.93147e-17	1.09699e-15	
160	7.64292e-22	1.47453e-16	1.61836e-15	
161	7.09024e-118	1.06428e-56	5.24535e-31	
162	5.37396e-36	1.1589e-24	9.7053e-20	
163	4.19439e-82	4.28559e-44	7.20242e-28	
164	2.49832e-24	1.66962e-16	2.94024e-15	
165	1.21709e-25	5.00221e-18	2.53764e-16	
166	3.58239e-15	1.36579e-12	5.92111e-14	
167	3.9759e-17	8.66624e-14	2.53693e-14	
168	2.33085e-17	7.01254e-14	2.49898e-14	
169	9.16306e-39	3.57476e-21	3.90692e-17	
170	5.75171e-113	2.75391e-67	2.61436e-43	
171	1.79372e-12	8.53456e-12	9.31772e-14	
172	3.61767e-66	8.48196e-36	1.23625e-23	
173	3.38248e-86	6.31375e-45	2.5125e-27	
174	4.959e-42	7.86324e-21	3.30509e-16	
175	5.20179e-17	2.3796e-13	4.47826e-14	
176	3.82915e-15	3.1242e-14	1.55262e-14	
177	3.99642e-13	1.8633e-12	7.15785e-14	
178	3.03895e-15	1.30631e-13	3.03333e-14	
179	3.90797e-101	1.06622e-54	8.41402e-33	
180	3.76906e-24	2.57197e-16	4.93241e-15	
181	5.44427e-48	8.78753e-24	1.166e-16	
182	3.69808e-23	3.39792e-15	1.50043e-14	
183	1.80701e-21	2.30967e-15	9.99476e-15	
184	1.19001e-10	4.54418e-12	1.06346e-13	
185	2.58629e-110	8.62014e-52	1.12445e-27	
186	2.24939e-20	3.83806e-15	9.05341e-15	
187	6.17833e-17	2.89654e-13	7.50956e-14	
188	1.42038e-40	9.19747e-27	1.87383e-21	
189	3.42566e-14	1.24774e-12	7.16837e-14	
190	1.00058e-29	3.20713e-19	2.22536e-16	
191	1.25657e-14	7.49297e-14	1.91553e-14	
192	1.08307e-41	5.46575e-22	1.24729e-16	
193	1.01294e-18	5.46456e-14	4.12946e-14	
194	8.12861e-42	1.47796e-21	9.48164e-16	
195	2.12923e-17	3.24372e-15	5.69558e-15	
196	2.35751e-21	1.21913e-13	8.55643e-14	
197	4.50614e-12	6.097e-11	4.00921e-13	
198	1.69105e-25	4.48354e-17	2.39762e-15	
200	3.88909e-62	6.47561e-32	4.31198e-20	
201	1.34649e-34	2.87655e-22	5.27331e-18	
202	1.9128e-42	2.62868e-23	1.29396e-17	
203	3.54045e-16	8.28744e-15	8.19341e-15	
204	8.4611e-13	1.93414e-12	8.89816e-14	
205	1.51372e-127	1.72236e-62	9.53025e-34	
206	4.92414e-11	4.12987e-11	3.32677e-13	
207	3.71382e-13	8.48637e-12	2.70327e-13	
208	5.22427e-20	6.21681e-14	6.21911e-14	
209	6.28874e-18	2.87549e-13	6.548e-14	
210	1.80333e-13	4.57932e-12	2.08964e-13	
211	3.24509e-09	7.65467e-11	4.17902e-13	
212	2.42166e-23	3.2103e-15	3.32055e-14	
213	4.61209e-13	2.39906e-12	1.8018e-13	
214	1.90032e-42	9.52218e-22	1.43223e-16	
215	9.43971e-11	2.11978e-11	3.6894e-13	
216	1.53393e-12	1.20224e-10	7.14504e-13	
217	4.61125e-60	3.62761e-38	1.1278e-27	
218	3.23075e-14	1.83442e-13	6.30798e-14	
219	3.23188e-09	7.54459e-11	4.62625e-13	
220	1.40534e-16	5.67081e-13	1.17012e-13	
221	7.34663e-25	2.75821e-16	5.94932e-15	
222	7.77653e-18	3.70119e-15	7.79855e-15	
223	8.47325e-123	6.61173e-61	9.53478e-33	
224	1.86202e-11	1.29656e-11	3.15174e-13	
225	1.10088e-17	1.22334e-14	2.7482e-14	
226	2.60087e-16	4.37607e-13	1.25843e-13	
227	1.06818e-23	5.54129e-17	1.16215e-15	
228	7.64595e-19	1.30048e-14	2.5982e-14	
229	5.13563e-17	1.4321e-12	2.54853e-13	
231	8.26016e-14	5.25652e-13	8.7578e-14	
232	7.76569e-16	7.69582e-12	4.91418e-13	
233	2.01278e-15	1.84102e-13	3.21443e-14	
234	2.93242e-15	2.26726e-12	2.30282e-13	
235	7.1329e-20	1.65315e-13	1.70739e-13	
236	1.24624e-14	2.10827e-11	7.13405e-13	
237	1.91696e-14	2.05876e-11	9.14784e-13	
238	6.64592e-23	7.65751e-16	7.54469e-15	
239	1.0905e-42	6.3768e-20	9.72666e-15	
240	4.13212e-17	1.04721e-13	5.11011e-14	
241	2.20349e-62	1.99831e-34	2.02728e-22	
242	2.78501e-25	7.11794e-17	6.56758e-15	
243	2.40078e-21	1.0835e-14	6.98561e-14	
244	4.53441e-42	6.68513e-24	4.88026e-18	
245	2.92067e-24	2.84993e-16	8.24613e-15	
246	1.27168e-10	6.39367e-10	2.74348e-12	
247	3.34892e-08	2.61074e-09	2.80098e-12	
248	1.91094e-11	9.12568e-11	1.39768e-12	
249	1.02483e-10	1.72272e-10	1.56476e-12	
250	1.6713e-14	9.36897e-13	2.46846e-13	
251	3.59914e-49	2.55285e-28	3.00353e-20	
252	4.86964e-10	2.00886e-10	1.65405e-12	
253	7.26705e-23	1.10107e-16	3.58985e-15	
254	4.13287e-09	4.34612e-10	1.72468e-12	
255	3.23072e-07	5.62213e-09	4.49073e-12	
256	1.42767e-12	1.88649e-11	4.33421e-13	
257	1.09203e-54	6.21963e-32	8.58281e-23	
258	5.48836e-12	2.89057e-11	9.47336e-13	
259	1.30737e-32	2.97829e-19	1.62638e-15	
260	4.0549e-09	9.80296e-10	3.21576e-12	
261	1.80316e-15	5.39631e-12	4.44626e-13	
262	1.03934e-10	6.52171e-11	1.3184e-12	
263	7.29361e-06	1.20506e-08	5.86598e-12	
265	1.50494e-12	2.27054e-11	7.46449e-13	
266	2.71677e-17	8.42796e-13	4.50082e-13	
267	2.00867e-08	8.33587e-10	3.0413e-12	
268	1.60804e-18	2.22606e-14	5.7521e-14	
269	1.07808e-10	5.39439e-10	3.69173e-12	
270	5.00089e-17	3.38134e-14	4.88748e-14	
271	4.31887e-26	1.21188e-15	7.73307e-14	
272	4.04011e-14	3.47915e-11	1.69176e-12	
273	5.76586e-17	1.2276e-12	2.77785e-13	
274	2.33531e-21	1.56328e-14	5.40754e-14	
275	1.56452e-19	5.76859e-13	5.84859e-13	
276	3.12454e-11	1.50459e-11	6.55405e-13	
277	6.31208e-16	7.95067e-13	3.64064e-13	
278	5.85267e-15	1.18982e-11	1.0247e-12	
279	2.88007e-12	2.09184e-11	1.28482e-12	
280	8.57645e-12	4.38778e-11	1.49131e-12	
281	3.45283e-31	8.15364e-18	4.33612e-15	
282	7.22203e-07	2.06978e-09	5.38769e-12	
283	6.06184e-15	5.20491e-14	2.63906e-14	
285	2.60927e-22	1.9213e-13	8.41936e-13	
286	3.14604e-50	3.01647e-28	5.49974e-20	
287	3.33368e-71	2.0324e-39	2.12665e-26	
288	1.00153e-41	1.09265e-19	4.79732e-14	
289	2.79865e-29	3.66936e-17	2.70234e-14	
290	6.85228e-50	1.71319e-31	2.49062e-23	
291	1.18081e-35	9.22111e-20	2.18564e-15	
292	7.70828e-08	4.90444e-09	8.99024e-12	
293	1.12396e-27	2.18411e-18	1.19501e-15	
294	5.78079e-09	3.89273e-09	1.01299e-11	
295	1.22357e-21	8.09774e-15	4.92971e-14	
296	4.96069e-114	1.66289e-55	5.46873e-28	
297	9.95267e-17	1.11232e-11	2.49207e-12	
298	6.02168e-16	6.09003e-12	1.0847e-12	
299	2.21051e-19	1.41506e-13	2.51962e-13	
300	4.43311e-35	1.5941e-21	1.76696e-17	
301	1.42608e-27	7.0573e-16	7.03186e-14	
302	4.57912e-52	4.48804e-28	7.21773e-19	
303	3.71819e-53	3.9124e-31	9.42338e-23	
304	3.42093e-24	1.37226e-14	2.84518e-13	
305	8.82776e-21	6.77868e-15	3.07822e-14	
306	1.93136e-14	7.77654e-11	5.0649e-12	
307	4.85711e-15	4.97647e-13	1.81938e-13	
308	7.80152e-21	9.05319e-15	5.06048e-14	
309	2.63828e-59	8.04828e-26	1.21771e-14	
310	8.60718e-23	1.1786e-13	6.39664e-13	
311	8.30174e-12	8.29948e-10	8.42772e-12	
312	1.26364e-17	1.11805e-11	2.09652e-12	
313	8.87434e-16	5.40884e-12	9.71412e-13	
314	5.88067e-86	2.27456e-41	2.93511e-22	
315	1.64039e-14	1.02659e-11	1.50145e-12	
316	8.93399e-16	6.6865e-12	1.32522e-12	
317	1.78742e-18	6.42644e-12	1.33032e-12	
318	1.13334e-52	8.96127e-27	1.08839e-17	
319	7.68282e-62	2.34024e-36	1.05216e-25	
320	4.38471e-11	3.73404e-10	5.33108e-12	
321	1.57816e-19	2.18884e-12	1.56607e-12	
322	5.59161e-13	4.20118e-11	2.36494e-12	
323	6.77754e-19	1.44098e-14	5.29629e-14	
324	1.28425e-20	3.33061e-14	1.16314e-13	
325	2.93583e-74	3.56693e-38	6.59979e-23	
326	2.7618e-12	5.85313e-11	2.13378e-12	
327	3.1256e-19	3.51247e-12	2.34968e-12	
328	3.66503e-13	8.6723e-11	4.20805e-12	
329	1.27893e-35	3.61956e-22	1.66799e-17	
330	3.01286e-13	2.21525e-11	1.98341e-12	
331	1.7479e-07	7.93671e-09	1.75674e-11	
332	3.96242e-11	1.32258e-09	9.23849e-12	
333	1.83163e-08	7.11081e-09	1.72533e-11	
334	2.46571e-27	1.74378e-15	1.97456e-13	
335	2.93047e-27	1.5341e-19	2.01923e-16	
336	5.60011e-25	8.35328e-17	6.77913e-15	
337	2.70779e-10	1.93414e-09	1.17528e-11	
338	1.1671e-07	5.34079e-09	1.22731e-11	
339	2.35761e-15	2.03366e-11	2.68922e-12	
340	1.29929e-13	8.93695e-11	2.18926e-12	
341	4.97593e-07	1.60199e-08	2.29202e-11	
342	1.8611e-31	1.11983e-17	1.17738e-14	
343	8.49128e-09	5.26465e-10	4.15759e-12	
344	9.94357e-26	1.6986e-14	3.56139e-13	
345	6.24981e-12	5.42592e-11	2.99318e-12	
346	2.73704e-46	1.70042e-25	8.25927e-18	
347	3.41165e-26	6.95171e-16	6.18196e-14	
348	5.89643e-12	6.82488e-10	1.30616e-11	
349	6.86081e-20	1.94732e-13	4.22866e-13	
350	4.78632e-10	3.41975e-10	4.82155e-12	
351	4.83432e-05	1.25963e-07	4.07664e-11	
352	5.68939e-36	1.04735e-19	6.94126e-15	
353	2.75542e-74	4.88216e-42	4.60128e-28	
354	8.57004e-10	4.26913e-10	5.06746e-12	
355	1.25369e-23	1.49747e-13	1.48324e-12	
356	3.2922e-06	1.39832e-08	1.88397e-11	
357	1.20031e-09	6.71246e-10	6.41356e-12	
358	6.29833e-08	3.0328e-08	3.16616e-11	
359	1.52061e-23	2.41989e-13	1.58341e-12	
360	1.85415e-60	4.6149e-32	1.11981e-20	
361	1.16617e-07	5.29935e-09	1.25164e-11	
362	1.28893e-47	1.22327e-24	7.19891e-17	
363	6.92413e-07	1.58918e-07	5.22144e-11	
364	1.30473e-11	8.44657e-11	1.86316e-12	
365	1.20686e-07	6.04117e-09	1.51028e-11	
366	1.98055e-38	3.046e-22	5.3419e-17	
367	1.09776e-07	5.0656e-09	1.29119e-11	
368	1.31592e-22	5.48487e-15	9.45545e-14	
369	2.57052e-17	4.40703e-12	1.78852e-12	
370	2.94311e-48	8.3219e-25	1.36838e-16	
371	5.7401e-14	8.07896e-11	5.24938e-12	
372	9.33356e-11	7.55005e-10	8.30063e-12	
373	0.000765767	2.19596e-07	5.08322e-11	
374	1.09776e-07	5.0656e-09	1.29119e-11	
375	3.10085e-10	2.46503e-09	1.17017e-11	
376	2.00003e-07	6.84788e-09	1.33251e-11	
377	1.10468e-31	2.97521e-18	4.13367e-15	
378	0.000765767	2.19596e-07	5.08322e-11	
379	1.6677e-18	3.21886e-12	1.9601e-12	
380	2.41654e-09	1.15722e-09	1.1382e-11	
381	2.82563e-12	2.36851e-10	5.15921e-12	
382	4.99298e-10	3.29768e-10	5.08352e-12	
383	2.77808e-05	1.85699e-07	5.93197e-11	
384	4.75865e-10	4.67543e-10	6.92903e-12	
385	4.72943e-10	5.11668e-10	4.30296e-12	
386	8.7614e-15	7.21215e-12	2.02544e-12	
387	2.89728e-31	1.26858e-16	2.28311e-13	
388	3.88822e-09	2.85238e-09	1.29518e-11	
389	7.56445e-36	1.21771e-22	3.00292e-18	
391	1.45408e-20	8.90004e-14	5.25057e-13	
392	5.58162e-11	3.7571e-11	1.46318e-12	
393	1.37234e-09	8.60755e-10	1.06305e-11	
394	3.40827e-55	1.27074e-31	2.05424e-21	
395	5.99796e-55	1.24296e-24	6.17795e-15	
396	1.37637e-20	4.24104e-15	2.13631e-14	
397	3.41541e-15	1.0398e-11	3.19719e-12	
398	1.5333e-10	1.70367e-09	2.41611e-11	
399	6.26536e-35	7.59179e-19	1.88347e-14	
400	4.02786e-15	8.88328e-12	1.93808e-12	
401	4.76803e-78	3.3047e-38	2.92053e-21	
402	2.36053e-27	1.81674e-15	2.44419e-13	
403	1.90842e-06	1.7879e-07	6.88147e-11	
404	7.68722e-24	1.77944e-15	2.85399e-14	
405	2.51347e-61	6.44057e-32	5.28916e-20	
406	8.75463e-10	6.98059e-10	7.79617e-12	
407	6.12644e-28	6.10044e-19	2.35335e-16	
408	2.53604e-17	4.64765e-11	8.83257e-12	
409	4.36383e-21	6.40807e-14	1.77521e-13	
410	2.29325e-14	4.49549e-11	5.48509e-12	
411	4.50139e-11	4.06859e-09	3.2482e-11	
412	2.0736e-71	5.66349e-41	2.45458e-28	
413	3.62445e-29	1.97164e-16	7.70362e-14	
414	4.13617e-22	2.3022e-14	2.36502e-13	
415	2.66406e-26	6.30338e-17	9.96212e-15	
416	1.99302e-81	4.43383e-48	1.30792e-32	
417	1.55697e-26	1.49467e-14	8.96336e-13	
418	2.79974e-13	2.62939e-12	1.54803e-13	
419	1.97412e-62	2.10684e-35	1.47356e-23	
420	1.25927e-30	2.07889e-18	4.60092e-15	
421	6.52729e-12	5.61924e-09	3.33429e-11	
422	1.25755e-16	6.42286e-12	4.1804e-12	
423	2.83357e-18	3.7133e-12	2.67416e-12	
424	1.62902e-22	1.14091e-15	2.15797e-14	
425	4.25664e-15	1.09177e-11	2.36134e-12	
426	6.3936e-17	3.1032e-11	6.44906e-12	
427	7.66266e-14	9.29365e-11	8.52968e-12	
428	2.87545e-16	1.83768e-12	8.62126e-13	
429	1.41032e-94	5.2075e-58	3.59763e-39	
430	3.06484e-23	3.09824e-16	1.09825e-14	
431	1.31323e-16	2.76933e-12	1.00019e-12	
432	4.60372e-27	3.3753e-17	1.03808e-14	
433	8.70838e-11	8.80005e-09	5.20616e-11	
434	4.20713e-36	3.08039e-19	4.82927e-14	
435	2.48855e-08	2.27693e-08	4.01746e-11	
436	7.00745e-16	2.3324e-11	5.0167e-12	
437	8.27324e-30	1.54445e-16	1.38853e-13	
438	7.62965e-46	4.81866e-25	1.3808e-16	
439	7.12171e-29	6.27401e-19	2.58674e-16	
440	5.51582e-49	9.69758e-25	2.85862e-16	
441	1.97105e-37	1.04376e-18	8.15226e-14	
442	1.15109e-37	1.52496e-23	6.38166e-18	
443	1.31664e-20	3.00634e-14	1.23832e-13	
444	1.15987e-16	1.83186e-11	5.37616e-12	
445	2.14505e-17	7.17428e-13	8.20082e-13	
446	7.9497e-73	2.82854e-38	7.08197e-25	
447	6.66777e-32	7.34964e-19	1.77781e-15	
448	4.52073e-17	1.95624e-12	1.29161e-12	
449	3.65987e-15	9.63663e-11	9.17044e-12	
450	2.32119e-15	5.07692e-13	1.35231e-13	
451	6.76424e-12	9.31004e-10	2.57683e-11	
452	4.26739e-16	7.37109e-12	1.89795e-12	
453	6.85712e-28	3.77176e-19	1.70466e-16	
454	2.55904e-30	6.7239e-16	8.39764e-13	
455	1.69515e-10	8.94446e-09	4.50079e-11	
456	5.06624e-47	3.85454e-24	3.08364e-16	
457	4.31758e-15	1.52762e-11	4.42061e-12	
458	1.40322e-14	1.98963e-12	4.64882e-13	
459	3.22987e-10	5.2942e-09	6.73338e-11	
460	1.51515e-15	3.14186e-10	3.84116e-11	
461	2.83132e-16	5.09575e-11	1.05537e-11	
462	3.04799e-08	1.52663e-07	1.49848e-10	
463	1.75021e-14	1.16871e-11	1.71492e-12	
464	7.43383e-12	1.29743e-10	7.30381e-12	
465	5.9535e-16	1.56915e-12	6.3354e-13	
466	5.34892e-12	5.8911e-10	1.55124e-11	
467	6.16918e-17	3.54563e-11	1.75841e-11	
468	2.5189e-17	9.19462e-11	2.27972e-11	
469	5.06614e-09	6.55586e-09	4.42828e-11	
470	2.30478e-09	1.48711e-09	9.64062e-12	
471	1.26678e-08	8.54157e-08	1.33405e-10	
472	9.94744e-09	2.18165e-08	5.06511e-11	
473	2.86629e-23	5.06696e-15	1.40944e-13	
474	1.42666e-16	6.06126e-11	8.21853e-12	
475	7.21747e-12	8.51905e-10	2.37957e-11	
476	8.15111e-09	7.8662e-09	4.90208e-11	
477	1.70033e-05	6.99043e-07	2.03201e-10	
478	1.68737e-09	1.55222e-09	1.19596e-11	
479	7.83582e-13	2.22559e-10	1.1284e-11	
480	4.04981e-14	1.09336e-11	1.36141e-12	
481	8.08448e-13	1.59561e-10	9.95579e-12	
482	8.48738e-09	8.0988e-09	4.93976e-11	
483	2.00274e-31	4.53392e-17	1.29555e-13	
484	3.60584e-09	4.74922e-09	4.42558e-11	
485	9.69581e-10	1.25756e-09	1.12503e-11	
486	2.05752e-12	7.46157e-10	2.48988e-11	
487	4.21596e-38	2.30694e-24	1.4997e-19	
488	7.98472e-56	3.76996e-29	5.36314e-19	
489	1.60806e-09	2.31487e-09	2.27202e-11	
490	5.0379e-20	5.25079e-13	2.49086e-12	
491	2.84783e-09	5.19553e-09	4.25638e-11	
492	2.98559e-23	1.48669e-15	6.81751e-14	
493	2.32687e-06	2.08759e-07	2.002e-10	
494	6.71455e-24	3.08214e-14	2.0902e-12	
495	3.88961e-56	6.6604e-29	3.07762e-18	
496	2.97615e-11	4.72598e-10	1.61033e-11	
497	1.08195e-14	3.32103e-11	8.40452e-12	
498	1.68185e-07	1.47732e-08	6.20373e-11	
499	1.64045e-20	1.69621e-12	5.0048e-12	
500	2.0307e-06	1.35093e-07	1.48897e-10	
501	9.77846e-12	1.17106e-10	4.27637e-12	
502	1.34994e-52	2.53507e-35	4.76106e-27	
503	9.94409e-09	1.14876e-08	6.75805e-11	
504	9.31615e-11	1.15485e-09	1.86704e-11	
505	6.44325e-58	4.7763e-32	3.07996e-20	
506	1.61521e-07	1.43486e-08	6.15556e-11	
507	1.71104e-13	6.34461e-10	2.53004e-11	
508	2.74819e-18	2.54922e-12	4.9352e-12	
509	0.000134903	8.92897e-07	3.04239e-10	
510	3.54135e-21	1.52834e-14	1.0511e-13	
511	0.000141743	1.08251e-06	2.98669e-10	
512	0.000134903	8.92897e-07	3.04239e-10	
513	1.61713e-05	1.05564e-07	9.9199e-11	
514	0.000262039	1.36194e-06	3.16744e-10	
515	1.59175e-12	4.16172e-10	1.7163e-11	
516	0.000134903	8.92897e-07	3.04239e-10	
517	3.92858e-07	3.59876e-07	2.62778e-10	
518	8.13012e-09	7.29338e-09	4.53544e-11	
519	1.11035e-11	2.74983e-09	4.4137e-11	
520	1.67624e-05	1.20607e-07	1.19144e-10	
521	1.58258e-09	3.38497e-09	3.44181e-11	
522	2.42012e-08	3.02416e-08	8.4552e-11	
